run	bioproject	genotype_clean	organism_sra	species_group	divergence_tier	tissue	instrument	lib_type	qc_flags	qc_pass	percent_mapped	num_mapped	genes_detected_gt0	genes_detected_ge1	tx_detected_gt0	pct_decoy	reads_raw	fastqc_raw_avg_read_length
SRR9717303	PRJNA555450	B42	Saccharum officinarum	Saccharum officinarum	2	Leaf	Illumina NovaSeq 6000	IU		PASS	83.45991369375055	15348743	125177	75734	155947	9.3553	36839796	150.0
SRR9717302	PRJNA555450	B22	Saccharum officinarum	Saccharum officinarum	2	Leaf	Illumina NovaSeq 6000	IU		PASS	85.44002308575052	18818770	125220	70735	155542	8.5983	44132058	150.0
SRR9717301	PRJNA555450	B22	Saccharum officinarum	Saccharum officinarum	2	Leaf	Illumina NovaSeq 6000	IU		PASS	83.31049339164561	13457743	122657	74314	151088	9.4966	32367978	150.0
SRR9717312	PRJNA555450	B42	Saccharum officinarum	Saccharum officinarum	2	Leaf	Illumina NovaSeq 6000	IU		PASS	84.79286319182359	17218796	124603	73532	155260	8.4708	40679318	150.0
SRR11612669	PRJNA628529	SP80-3280	Saccharum hybrid cultivar SP80-3280	Saccharum hybrid cultivar (non-R570)	1	Leaf	Illumina HiSeq 4000	IU		PASS	32.8184070645791	5983238	91481	22070	103370	19.0401	36463050	90.0
SRR11612687	PRJNA628529	SP80-3280	Saccharum hybrid cultivar SP80-3280	Saccharum hybrid cultivar (non-R570)	1	Root	Illumina HiSeq 4000	IU	low_mapping_rate(<30%)	FLAG	20.456977912384865	3727925	102821	53127	115472	5.4425	36446984	90.0
SRR11612688	PRJNA628529	SP80-3280	Saccharum hybrid cultivar SP80-3280	Saccharum hybrid cultivar (non-R570)	1	Root	Illumina HiSeq 4000	IU		PASS	34.12417477206489	6223409	114212	64442	131398	6.4526	36475746	90.0
SRR11612689	PRJNA628529	SP80-3280	Saccharum hybrid cultivar SP80-3280	Saccharum hybrid cultivar (non-R570)	1	Root	Illumina HiSeq 4000	IU		PASS	34.071880156448344	6212407	114371	64498	131731	6.4505	36467160	90.0
SRR11612690	PRJNA628529	SP80-3280	Saccharum hybrid cultivar SP80-3280	Saccharum hybrid cultivar (non-R570)	1	Leaf	Illumina HiSeq 4000	IU		PASS	39.09201832771085	7137520	85030	27549	95931	15.4072	36517106	90.0
SRR11612671	PRJNA628529	SP80-3280	Saccharum hybrid cultivar SP80-3280	Saccharum hybrid cultivar (non-R570)	1	Leaf	Illumina HiSeq 4000	IU		PASS	40.83938775694809	7449429	91942	27583	104433	17.8082	36482250	90.0
SRR11612672	PRJNA628529	SP80-3280	Saccharum hybrid cultivar SP80-3280	Saccharum hybrid cultivar (non-R570)	1	Leaf	Illumina HiSeq 4000	IU		PASS	30.52932870424115	5904022	80787	15544	90056	21.9514	38678294	90.0
SRR11612684	PRJNA628529	SP80-3280	Saccharum hybrid cultivar SP80-3280	Saccharum hybrid cultivar (non-R570)	1	Leaf	Illumina HiSeq 4000	IU	low_mapping_rate(<30%)	FLAG	14.226611323368877	2763373	94512	38238	103711	5.7416	38848424	90.0
SRR11612686	PRJNA628529	SP80-3280	Saccharum hybrid cultivar SP80-3280	Saccharum hybrid cultivar (non-R570)	1	Leaf	Illumina HiSeq 4000	IU	low_mapping_rate(<30%)	FLAG	20.475196190846926	3732410	102701	53106	115207	5.4723	36458416	90.0
SRR11612683	PRJNA628529	SP80-3280	Saccharum hybrid cultivar SP80-3280	Saccharum hybrid cultivar (non-R570)	1	Leaf	Illumina HiSeq 4000	IU	low_mapping_rate(<30%)	FLAG	9.306404941691964	1696892	76130	34819	82147	4.0029	36467582	90.0
SRR11612673	PRJNA628529	SP80-3280	Saccharum hybrid cultivar SP80-3280	Saccharum hybrid cultivar (non-R570)	1	Leaf	Illumina HiSeq 4000	IU		PASS	30.5692521048505	5539128	79866	15466	88896	21.9451	36240388	90.0
SRR11612670	PRJNA628529	SP80-3280	Saccharum hybrid cultivar SP80-3280	Saccharum hybrid cultivar (non-R570)	1	Leaf	Illumina HiSeq 4000	IU		PASS	40.904698777095035	7463664	91911	27521	104404	17.8075	36493652	90.0
SRR11612675	PRJNA628529	SP80-3280	Saccharum hybrid cultivar SP80-3280	Saccharum hybrid cultivar (non-R570)	1	Leaf	Illumina HiSeq 4000	IU	low_mapping_rate(<30%)	FLAG	26.059593905782176	4748150	76609	10489	84164	24.7482	36441010	90.0
SRR11612668	PRJNA628529	SP80-3280	Saccharum hybrid cultivar SP80-3280	Saccharum hybrid cultivar (non-R570)	1	Leaf	Illumina HiSeq 4000	IU		PASS	32.91868335708319	6002556	91306	22136	102918	19.0655	36469412	90.0
SRR11612681	PRJNA628529	SP80-3280	Saccharum hybrid cultivar SP80-3280	Saccharum hybrid cultivar (non-R570)	1	Leaf	Illumina HiSeq 4000	IU		PASS	34.85877758067586	6361729	93846	24505	106845	19.6876	36500496	90.0
SRR11612680	PRJNA628529	SP80-3280	Saccharum hybrid cultivar SP80-3280	Saccharum hybrid cultivar (non-R570)	1	Leaf	Illumina HiSeq 4000	IU	low_mapping_rate(<30%)	FLAG	22.7268835360171	4138093	98176	49592	111362	6.393	36416536	90.0
SRR11612679	PRJNA628529	SP80-3280	Saccharum hybrid cultivar SP80-3280	Saccharum hybrid cultivar (non-R570)	1	Leaf	Illumina HiSeq 4000	IU	low_mapping_rate(<30%)	FLAG	22.753740792238027	4145474	97791	49790	110801	6.3984	36438480	90.0
SRR11612678	PRJNA628529	SP80-3280	Saccharum hybrid cultivar SP80-3280	Saccharum hybrid cultivar (non-R570)	1	Leaf	Illumina HiSeq 4000	IU	low_mapping_rate(<30%)	FLAG	11.751056212264626	2143803	83421	41442	90757	4.2805	36487942	90.0
SRR11612677	PRJNA628529	SP80-3280	Saccharum hybrid cultivar SP80-3280	Saccharum hybrid cultivar (non-R570)	1	Leaf	Illumina HiSeq 4000	IU	low_mapping_rate(<30%)	FLAG	11.800610097676016	2153518	83249	41412	90551	4.3057	36499374	90.0
SRR11612676	PRJNA628529	SP80-3280	Saccharum hybrid cultivar SP80-3280	Saccharum hybrid cultivar (non-R570)	1	Leaf	Illumina HiSeq 4000	IU		PASS	34.898279554544565	6371567	93827	24702	106532	19.7163	36515522	90.0
SRR11612674	PRJNA628529	SP80-3280	Saccharum hybrid cultivar SP80-3280	Saccharum hybrid cultivar (non-R570)	1	Leaf	Illumina HiSeq 4000	IU	low_mapping_rate(<30%)	FLAG	26.060717081770076	5066040	77646	10664	85513	24.7937	38879066	90.0
SRR11612682	PRJNA628529	SP80-3280	Saccharum hybrid cultivar SP80-3280	Saccharum hybrid cultivar (non-R570)	1	Leaf	Illumina HiSeq 4000	IU	low_mapping_rate(<30%)	FLAG	9.327918499651682	1701460	75496	34665	81402	4.0225	36481368	90.0
SRR11612691	PRJNA628529	SP80-3280	Saccharum hybrid cultivar SP80-3280	Saccharum hybrid cultivar (non-R570)	1	Leaf	Illumina HiSeq 4000	IU		PASS	38.929574029282996	7105355	85165	27394	96107	15.3585	36504238	90.0
SRR11612685	PRJNA628529	SP80-3280	Saccharum hybrid cultivar SP80-3280	Saccharum hybrid cultivar (non-R570)	1	Leaf	Illumina HiSeq 4000	IU	low_mapping_rate(<30%)	FLAG	14.198943592826943	2584959	93265	38064	102143	5.7414	36411066	90.0
SRR19571079	PRJNA770031	Bethuadahari	Tripidium arundinaceum	Tripidium arundinaceum (outgroup)	4	Leaf	Illumina HiSeq 2500	ISR		PASS	44.42561098826223	20686736	88038	48552	103114	9.8935	93438400	100.0
SRR19571080	PRJNA770031	Bethuadahari	Tripidium arundinaceum	Tripidium arundinaceum (outgroup)	4	Leaf	Illumina HiSeq 2500	ISR		PASS	42.398160682147214	17020692	85367	48672	99247	9.6474	80783536	100.0
SRR19571081	PRJNA770031	Bethuadahari	Tripidium arundinaceum	Tripidium arundinaceum (outgroup)	4	Leaf	Illumina HiSeq 2500	ISR		PASS	41.54716358335264	18115081	86304	48281	100655	10.1204	87861078	100.0
SRR19571075	PRJNA770031	Co 86032	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Leaf	Illumina HiSeq 2500	ISR		PASS	44.31594067214218	17199598	114246	65274	140691	16.7186	77835106	100.0
SRR19571076	PRJNA770031	Co 86032	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Leaf	Illumina HiSeq 2500	ISR		PASS	48.85154955653555	17280349	111628	61930	136288	11.0876	71001950	100.0
SRR19571078	PRJNA770031	Co 86032	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Leaf	Illumina HiSeq 2500	ISR		PASS	45.22905055255457	17386090	111468	61186	135561	12.1234	77163550	100.0
SRR19571077	PRJNA770031	Co 86032	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Leaf	Illumina HiSeq 2500	ISR	low_mapping_rate(<30%)	FLAG	22.143199595625557	11482336	112388	38897	132562	24.5504	103913488	100.0
SRR19571097	PRJNA770031	Bethuadahari	Tripidium arundinaceum	Tripidium arundinaceum (outgroup)	4	Leaf	Illumina HiSeq 2500	ISR		PASS	42.50929680230781	16761854	81583	44043	94222	9.1787	78913362	100.0
SRR19571098	PRJNA770031	Bethuadahari	Tripidium arundinaceum	Tripidium arundinaceum (outgroup)	4	Leaf	Illumina HiSeq 2500	ISR	low_mapping_rate(<30%)	FLAG	27.031551762271476	19248140	115313	66427	142292	6.264	143851408	100.0
SRR19571089	PRJNA770031	Bethuadahari	Tripidium arundinaceum	Tripidium arundinaceum (outgroup)	4	Leaf	Illumina HiSeq 2500	ISR		PASS	37.1906329546824	15692251	85279	44082	98316	11.2753	84592406	100.0
SRR19571090	PRJNA770031	Bethuadahari	Tripidium arundinaceum	Tripidium arundinaceum (outgroup)	4	Leaf	Illumina HiSeq 2500	ISR		PASS	41.992193830707066	19225617	85646	44222	99467	11.1199	91698824	100.0
SRR19571091	PRJNA770031	Bethuadahari	Tripidium arundinaceum	Tripidium arundinaceum (outgroup)	4	Leaf	Illumina HiSeq 2500	ISR		PASS	43.774038902383005	19811434	84824	42526	98465	12.6585	91003876	100.0
SRR19571092	PRJNA770031	Bethuadahari	Tripidium arundinaceum	Tripidium arundinaceum (outgroup)	4	Leaf	Illumina HiSeq 2500	ISR		PASS	42.41385840683511	19892293	84899	42301	98165	10.5168	95325252	100.0
SRR19571093	PRJNA770031	Bethuadahari	Tripidium arundinaceum	Tripidium arundinaceum (outgroup)	4	Leaf	Illumina HiSeq 2500	ISR		PASS	36.70312700102312	18290593	88425	42070	101360	10.7744	100138766	100.0
SRR19571094	PRJNA770031	Bethuadahari	Tripidium arundinaceum	Tripidium arundinaceum (outgroup)	4	Leaf	Illumina HiSeq 2500	ISR		PASS	40.19317963425632	21750298	87452	42145	101052	10.1204	108684150	100.0
SRR19571082	PRJNA770031	Co 86032	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Leaf	Illumina HiSeq 2500	ISR		PASS	43.48396254254405	19192984	114410	60871	140446	15.167	88318288	100.0
SRR19571083	PRJNA770031	Co 86032	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Leaf	Illumina HiSeq 2500	ISR		PASS	43.95257867249374	21847027	116877	63098	145194	14.8923	99476182	100.0
SRR19571084	PRJNA770031	Co 86032	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Leaf	Illumina HiSeq 2500	ISR		PASS	45.295088541684024	18616444	114805	65334	140900	15.4474	82298520	100.0
SRR19571085	PRJNA770031	Co 86032	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Leaf	Illumina HiSeq 2500	ISR		PASS	41.39399027430181	13346252	105563	55180	125202	13.7436	65437372	100.0
SRR19571086	PRJNA770031	Bethuadahari	Tripidium arundinaceum	Tripidium arundinaceum (outgroup)	4	Leaf	Illumina HiSeq 2500	ISR		PASS	43.617166746085616	23266092	85496	44236	99753	9.0343	107354602	100.0
SRR19571095	PRJNA770031	Co 86032	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Leaf	Illumina HiSeq 2500	ISR		PASS	41.07187439738513	19269005	82733	43028	95878	9.5309	93997774	100.0
SRR19571096	PRJNA770031	Co 86032	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Leaf	Illumina HiSeq 2500	ISR		PASS	50.70706013046421	20581443	113457	62764	139475	10.7363	81400578	100.0
SRR19571087	PRJNA770031	Co 86032	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Leaf	Illumina HiSeq 2500	ISR		PASS	41.04269893655442	18374678	114082	54862	137825	13.2468	90015076	100.0
SRR19571088	PRJNA770031	Co 86032	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Leaf	Illumina HiSeq 2500	ISR		PASS	42.52044717770721	14188921	106050	54591	126513	13.1375	66902604	100.0
SRR12523016	PRJNA658777	SP80-3280	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Meristem	NextSeq 500	ISR		PASS	80.80192182784972	15340118	117570	64767	142350	8.1931	38094260	149.2754
SRR12523015	PRJNA658777	SP80-3280	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Meristem	NextSeq 500	ISR		PASS	82.85659854026102	16087612	118127	65558	143244	7.343	38943522	150.0981
SRR12523025	PRJNA658777	SP80-3280	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Meristem	NextSeq 500	ISR		PASS	79.89463434996199	12908024	116115	66058	139954	8.5935	32428466	149.44
SRR12523024	PRJNA658777	SP80-3280	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Meristem	NextSeq 500	ISR		PASS	77.76152397878477	13707282	118014	65895	142448	9.9826	35373162	149.8435
SRR12523023	PRJNA658777	SP80-3280	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Meristem	NextSeq 500	ISR		PASS	77.58606164946846	18005080	124907	72887	154749	9.4653	46611412	148.7624
SRR12523029	PRJNA658777	SP80-3280	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Meristem	NextSeq 500	ISR		PASS	76.59786731326413	10901122	110875	63028	131557	10.8843	28586548	149.5369
SRR12523030	PRJNA658777	SP80-3280	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Meristem	NextSeq 500	ISR		PASS	75.95064674845257	12455701	114430	63065	136642	10.5143	32946254	149.6831
SRR12523031	PRJNA658777	SP80-3280	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Meristem	NextSeq 500	ISR		PASS	79.12803256453539	13150336	114431	63399	136740	9.1904	33385738	149.8887
SRR12523032	PRJNA658777	SP80-3280	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Meristem	NextSeq 500	ISR		PASS	79.1207691011358	15568426	118840	66037	144238	9.6825	39479740	149.8729
SRR12523027	PRJNA658777	SP80-3280	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Meristem	NextSeq 500	ISR		PASS	75.64926556857029	12303707	116474	69196	142063	11.1792	32627468	149.5538
SRR12523028	PRJNA658777	SP80-3280	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Meristem	NextSeq 500	ISR		PASS	76.9991509686251	11528587	113271	65355	135207	10.4209	30061904	149.312
SRR12523034	PRJNA658777	SP80-3280	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Meristem	NextSeq 500	ISR		PASS	78.42987710772408	21153210	126470	73033	158264	9.3123	54110596	149.9942
SRR12523018	PRJNA658777	SP80-3280	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Meristem	NextSeq 500	ISR		PASS	82.12331719412643	17932326	118861	64674	145016	7.6717	43817088	149.6726
SRR12523022	PRJNA658777	SP80-3280	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Meristem	NextSeq 500	ISR		PASS	81.61427726852676	14218921	118501	66697	143585	7.4391	35071684	150.0135
SRR12523021	PRJNA658777	SP80-3280	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Meristem	NextSeq 500	ISR		PASS	80.07616664758274	19133758	121672	68294	151386	8.3445	48068134	150.1874
SRR12523020	PRJNA658777	SP80-3280	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Meristem	NextSeq 500	ISR		PASS	79.07168792664856	18420508	121090	68429	149886	9.0375	46717548	149.6782
SRR12523019	PRJNA658777	SP80-3280	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Meristem	NextSeq 500	ISR		PASS	81.99894496494234	15951568	116795	62893	140964	7.8631	39037410	149.8715
SRR12523026	PRJNA658777	SP80-3280	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Meristem	NextSeq 500	ISR		PASS	75.73506677003674	10731019	115478	71009	140504	9.7889	28419754	149.718
SRR12523033	PRJNA658777	SP80-3280	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Meristem	NextSeq 500	ISR		PASS	81.31283337124458	14402473	116881	65618	141211	7.6881	35537118	149.8307
SRR12523017	PRJNA658777	SP80-3280	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Meristem	NextSeq 500	ISR		PASS	82.57078677817725	20761829	121437	64582	149129	7.3518	50447866	149.8439
SRR12523035	PRJNA658777	SP80-3280	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Meristem	NextSeq 500	ISR		PASS	79.21596076944935	25214674	128091	72428	161493	8.7749	63901036	150.014
SRR31646427	PRJNA1194315	Yunzhe05-51	Saccharum officinarum	Saccharum officinarum	2	Leaf	Illumina NovaSeq 6000	IU		PASS	76.33988044249212	14921961	111094	69716	138334	8.7518	39095300	150.1311
SRR31646426	PRJNA1194315	Yunzhe05-51	Saccharum officinarum	Saccharum officinarum	2	Leaf	Illumina NovaSeq 6000	IU		PASS	73.23128599989694	16625838	112332	71975	141372	8.1024	45410352	150.0097
SRR31646431	PRJNA1194315	Yunzhe05-51	Saccharum officinarum	Saccharum officinarum	2	Leaf	Illumina NovaSeq 6000	IU		PASS	73.72471642814868	16009679	111918	70039	140025	8.7367	43432664	150.0089
SRR31646428	PRJNA1194315	Yunzhe05-51	Saccharum officinarum	Saccharum officinarum	2	Leaf	Illumina NovaSeq 6000	IU		PASS	71.02800696909932	15998349	106304	67280	133298	8.6091	45050180	150.0725
SRR31646429	PRJNA1194315	Yunzhe05-51	Saccharum officinarum	Saccharum officinarum	2	Leaf	Illumina NovaSeq 6000	IU		PASS	78.07295500799746	15499976	108189	69138	135759	8.3953	39707972	150.0943
SRR31646430	PRJNA1194315	Yunzhe05-51	Saccharum officinarum	Saccharum officinarum	2	Leaf	Illumina NovaSeq 6000	IU		PASS	78.53750438748273	15269004	104422	63448	129040	8.0536	38885292	150.0638
SRR31646423	PRJNA1194315	Yunzhe05-51	Saccharum officinarum	Saccharum officinarum	2	Leaf	Illumina NovaSeq 6000	IU		PASS	77.3065336376435	17320014	111999	69527	140133	8.8617	44812558	149.8434
SRR31646424	PRJNA1194315	Yunzhe05-51	Saccharum officinarum	Saccharum officinarum	2	Leaf	Illumina NovaSeq 6000	IU		PASS	76.11048568309876	15565943	109449	69221	136500	8.7306	40905368	150.0498
SRR31646425	PRJNA1194315	Yunzhe05-51	Saccharum officinarum	Saccharum officinarum	2	Leaf	Illumina NovaSeq 6000	IU		PASS	73.2488168061338	16531524	110257	70281	138527	8.393	45141788	149.9911
SRR31646422	PRJNA1194315	Yunzhe05-51	Saccharum officinarum	Saccharum officinarum	2	Leaf	Illumina NovaSeq 6000	IU		PASS	74.30976692960017	16798914	110793	70530	139228	7.4174	45215278	149.9581
SRR31646415	PRJNA1194315	Yunzhe05-51	Saccharum officinarum	Saccharum officinarum	2	Leaf	Illumina NovaSeq 6000	IU		PASS	71.27535585220858	16306202	115555	72832	144214	7.4335	45759426	149.9355
SRR31646421	PRJNA1194315	Yunzhe05-51	Saccharum officinarum	Saccharum officinarum	2	Leaf	Illumina NovaSeq 6000	IU		PASS	75.24014185207568	16830207	109432	68046	137001	7.9119	44739188	150.0751
SRR31646412	PRJNA1194315	Yunzhe05-51	Saccharum officinarum	Saccharum officinarum	2	Leaf	Illumina NovaSeq 6000	IU		PASS	75.22615698616524	17177744	109962	69241	137916	8.891	45671874	149.7694
SRR31646413	PRJNA1194315	Yunzhe05-51	Saccharum officinarum	Saccharum officinarum	2	Leaf	Illumina NovaSeq 6000	IU		PASS	77.72239942343381	17049784	113749	70875	142617	7.9039	43877474	150.0414
SRR31646414	PRJNA1194315	Yunzhe05-51	Saccharum officinarum	Saccharum officinarum	2	Leaf	Illumina NovaSeq 6000	IU		PASS	75.31282648273721	14477292	114223	72568	142460	7.7667	38447384	150.0405
SRR31646419	PRJNA1194315	Yunzhe05-51	Saccharum officinarum	Saccharum officinarum	2	Leaf	Illumina NovaSeq 6000	IU		PASS	78.98382104488353	15774986	113012	71900	141398	9.0263	39946846	149.9689
SRR31646416	PRJNA1194315	Yunzhe05-51	Saccharum officinarum	Saccharum officinarum	2	Leaf	Illumina NovaSeq 6000	IU		PASS	75.06737750206798	16010901	114146	71351	143257	8.1641	42661528	150.0858
SRR31646417	PRJNA1194315	Yunzhe05-51	Saccharum officinarum	Saccharum officinarum	2	Leaf	Illumina NovaSeq 6000	IU		PASS	69.75214174418792	15828495	110644	70926	139008	8.5178	45388550	150.0171
SRR31646418	PRJNA1194315	Yunzhe05-51	Saccharum officinarum	Saccharum officinarum	2	Leaf	Illumina NovaSeq 6000	IU		PASS	74.59054312835259	16117171	113538	71222	141917	7.6608	43218720	150.1017
SRR31646420	PRJNA1194315	Yunzhe05-51	Saccharum officinarum	Saccharum officinarum	2	Leaf	Illumina NovaSeq 6000	IU		PASS	74.46915539890502	15446387	107590	67885	134467	7.646	41487494	150.1283
SRR26965781	PRJNA1045373	Guitang 42	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Bud	Illumina NovaSeq 6000	IU		PASS	72.793823998075	19494312	122492	78804	153833	11.6665	53582178	150.0
SRR26965782	PRJNA1045373	Guitang 42	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Bud	Illumina NovaSeq 6000	IU		PASS	71.73472431945433	22278040	118974	75382	150113	11.3352	62140206	150.0
SRR26965778	PRJNA1045373	Guitang 44	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Bud	Illumina NovaSeq 6000	IU		PASS	74.3757491724676	23413288	127487	81025	160820	11.3947	62987424	150.0
SRR26965779	PRJNA1045373	Guitang 42	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Bud	Illumina NovaSeq 6000	IU		PASS	73.26688908066478	21076960	124451	78706	157296	11.5014	57563160	150.0
SRR26965780	PRJNA1045373	Guitang 42	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Bud	Illumina NovaSeq 6000	IU		PASS	73.53990383183326	19528784	122232	78730	153687	11.5555	53133994	150.0
SRR26965783	PRJNA1045373	Guitang 42	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Bud	Illumina NovaSeq 6000	IU		PASS	71.11697780840166	21579580	118721	75577	149576	11.572	60712482	150.0
SRR26965784	PRJNA1045373	Guitang 42	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Bud	Illumina NovaSeq 6000	IU		PASS	70.95784103488884	17782697	117667	75927	147707	11.3998	50142812	150.0
SRR26965785	PRJNA1045373	Guitang 42	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Bud	Illumina NovaSeq 6000	IU		PASS	73.83538375145503	23285812	122587	77548	155575	11.2915	63103914	150.0
SRR26965786	PRJNA1045373	Guitang 44	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Bud	Illumina NovaSeq 6000	IU		PASS	77.89271099916806	29381108	134180	83914	171510	9.5014	75475764	150.0
